ID,Sex,Age,Region,Children,Est_Income,Car_Owner,Status,Lifetime Segments,Loyalty Level,International Segments,Local Segments,Cancellations,Type Travel,Customer_Segments,Trips_To_The_Website_Yr
2064,M,16.753333,2,1,7545.96,Y,M,200.75,4,0,178.36,0,Business,High Income Families,40
2068,M,53.28,3,2,89459.9,N,S,36.05,2,1.61,22.9,0,Business,High Income Families,7
2071,F,39.426667,2,1,13576.5,N,S,40.49,3,0,25.66,0,Business,High Income Families,8
2073,F,50.753333,3,2,42031.8,N,M,59.78,2,0,39.33,0,Personal,Low Value and No Kids,12
2078,M,21.78,3,2,43634.5,N,S,143.5,4,9.42,104.64,0,Business,High Income Families,29
2082,F,62.606667,2,1,13109.1,N,S,62.87,3,0,40.48,0,Personal,Married No Kids,13
2083,M,56.046667,2,1,92647.5,N,S,32.13,1,5.74,10.34,0,Business,High Income Families,6
2084,M,62.753333,3,2,21021.6,Y,S,14.95,2,0,11.19,0,Business,High Income Families,3
2085,M,55.34,1,0,74460.7,Y,S,206.46,3,0.99,179.93,0,Business,High Income Families,41
2087,F,41.666667,3,2,28787.4,N,S,86.06,3,0,58.09,0,Personal,Married No Kids,17
2090,M,59.126667,2,1,13091.6,N,M,43.06,1,0,20.26,0,Business,High Income Families,9
2093,F,45.92,3,2,62061.8,Y,M,82.08,1,0,52.22,0,Personal,Married No Kids,16
2094,F,22.12,2,1,20550.9,Y,M,85.64,3,0.86,57.06,0,Business,High Income Families,17
2097,M,18.766667,3,2,1765.41,N,M,47.99,1,0,44.95,0,Business,High Income Families,10
2098,F,56.186667,3,2,19131.1,N,S,57.07,4,0,34.91,0,Personal,Married No Kids,11
2101,M,27.26,1,0,47870.8,Y,M,13.82,2,1.17,12.48,0,Business,High Income Families,3
2102,F,48,3,2,6440.46,Y,S,49.86,2,0,27.2,0,Personal,Low Value and No Kids,10
2104,M,46.84,3,2,28766.9,N,M,64.2,3,0,58.08,0,Business,High Income Families,13
2106,M,16.333333,2,1,5252.29,N,M,19.73,2,0,17.08,1,Personal,Married No Kids,4
2109,M,25.033333,3,2,91272.2,Y,M,40,3,0,13.01,0,Business,High Income Families,8
2114,F,52.646667,1,0,73228.3,N,S,50.58,2,0,28.11,0,Personal,Married No Kids,10
2117,M,52.146667,2,1,64792.3,N,M,51.41,2,1.51,36.84,0,Personal,Low Value and No Kids,10
2119,F,40.313333,1,0,93322.1,Y,S,38.72,1,0,8.79,0,Personal,Low Value and No Kids,8
2122,M,51.52,3,2,49910.7,Y,M,51.14,1,0,23.72,0,Business,High Income Families,10
2123,M,44.573333,2,1,76161.4,Y,M,37.55,3,0,25.58,0,Business,High Income Families,8
2124,F,14.573333,3,2,55860,Y,M,26.37,4,0,10.35,0,Business,High Income Families,5
2131,M,53.253333,3,2,57360.8,Y,M,67.61,4,0,57.25,0,Business,High Income Families,14
2132,M,45.513333,1,0,92414.7,Y,M,40.06,3,0,10.62,0,Business,High Income Families,8
2134,F,60.933333,3,2,14578.8,Y,S,107.02,1,0,95.1,0,Personal,Married No Kids,21
2135,F,53.366667,3,2,87578.2,Y,M,22.44,2,0,22.15,0,Business,High Income Families,4
2136,F,13.906667,3,2,86695.4,N,M,58.03,1,0,32.09,0,Business,High Income Families,12
2140,F,41,1,0,83287,N,M,119.82,1,0,90.18,4,Personal,Married No Kids,24
2141,M,47.853333,2,1,2067.82,N,M,85.9,1,0,70.65,0,Business,High Income Families,17
2144,M,22.88,3,2,30665.2,Y,M,77.44,1,8.32,63.28,0,Personal,Married No Kids,15
2145,F,47,2,1,83287,Y,M,37.04,1,0,30.95,0,Personal,Married No Kids,7
2146,F,42,2,1,98680.4,Y,M,26.44,4,0,8.85,0,Personal,Low Value and No Kids,5
2147,M,46,1,0,65619.7,Y,M,158.22,2,0,144.66,0,Business,High Income Families,32
2148,F,43,2,1,95620.3,Y,M,104.53,1,0,93.61,0,Business,High Income Families,21
2149,F,47,1,0,85275,N,S,174.09,1,0,151.61,0,Personal,Married No Kids,35
2150,F,62,2,1,66921.4,Y,M,24.67,1,0,8.97,0,Business,High Income Families,5
2151,F,41,2,1,98453.6,Y,M,25.38,3,0,11.65,0,Personal,Married No Kids,5
2153,F,46,3,2,57420,Y,S,277.72,1,0,252.53,1,Personal,Married No Kids,56
2154,M,46,1,0,66000,N,M,34.35,4,3.73,26.69,1,Personal,Low Value and No Kids,7
2155,M,48,3,2,47639.1,N,M,57.11,1,0,39.62,0,Business,High Income Families,11
2158,F,22.226667,1,0,39461,N,S,126.68,4,0.28,103.52,1,Business,High Income Families,25
2159,M,54.96,2,1,47371,Y,M,270.97,4,7.69,258.29,0,Business,High Income Families,54
2162,M,20.92,2,1,16432.1,Y,S,109.78,2,8.89,80.47,0,Personal,Low Value and No Kids,22
2165,F,39.213333,2,1,540.4,Y,S,20.1,2,0,7.75,0,Personal,Married No Kids,4
2167,F,41.92,3,2,80087.7,N,M,31.56,2,0,22.82,0,Business,High Income Families,6
2168,F,38.04,3,2,59691.3,N,M,278.65,2,0,256.7,0,Business,High Income Families,56
2169,F,52.646667,3,2,11251.1,Y,S,141.91,4,0,113.48,0,Business,High Income Families,28
2173,F,57.62,3,2,93559.1,N,S,31.42,4,0,29.9,0,Business,High Income Families,6
2174,F,22.76,3,2,3416.62,Y,S,123.7,2,0,104.73,0,Business,High Income Families,25
2175,F,48.533333,1,0,93454.3,Y,S,44.13,1,0,25.18,0,Personal,Married No Kids,9
2176,M,15.38,1,0,5745,Y,M,44.11,2,0,17.71,0,Business,High Income Families,9
2181,M,23.313333,3,2,60095.2,Y,S,117.85,2,0,116.14,0,Personal,Married No Kids,24
2182,F,20,2,1,6946.07,N,M,34.61,3,0,8.84,0,Personal,Low Value and No Kids,7
2183,F,49.046667,3,2,11234.7,Y,M,113.42,1,0,112.72,0,Business,High Income Families,23
2184,M,56.173333,1,0,12387.6,N,M,93.85,2,0,65.93,0,Personal,Married No Kids,19
2185,F,64.64,2,1,82931.3,N,M,137.25,4,0,118,0,Personal,Married No Kids,27
2186,F,44.026667,3,2,57483.9,N,M,44.3,3,0,27.29,0,Personal,Low Value and No Kids,9
2188,F,45.526667,3,2,21274,N,S,43.31,1,0,32.43,0,Personal,Married No Kids,9
2189,F,30.093333,3,2,28267,N,M,214.41,4,0,192.53,0,Business,High Income Families,43
2191,F,55.793333,3,2,36725.1,N,M,94.88,4,9.22,77,0,Personal,Low Value and No Kids,19
2195,M,57.546667,2,1,94188.3,N,S,41.51,4,0.86,19.78,0,Business,High Income Families,8
2198,F,41.98,3,2,91861,Y,M,22.06,4,0,6.74,0,Business,High Income Families,4
2201,F,33.493333,2,1,12374.9,Y,S,123.59,3,0,106.1,0,Personal,Married No Kids,25
2202,F,26.833333,3,2,69133.9,Y,M,46.32,1,0,37.73,0,Personal,Low Value and No Kids,9
2204,F,29.446667,3,2,84948,Y,M,23.73,1,0,12.58,0,Personal,Low Value and No Kids,5
2205,F,40.96,3,2,30998.8,N,M,52.91,1,0,50.5,0,Personal,Married No Kids,11
2207,M,14.46,1,0,15924.2,N,S,1.46,2,0,1.46,0,Personal,Low Value and No Kids,0
2211,M,35.653333,3,2,21416.5,N,M,27.61,4,9.17,8.53,0,Business,High Income Families,6
2215,M,16.7,3,2,78554.2,N,M,35.88,3,7.26,23.03,0,Personal,Married No Kids,7
2216,F,30.886667,3,2,38215.9,N,M,0.97,4,0,0.97,0,Personal,Married No Kids,0
2217,F,21,2,1,13829.4,N,M,176.61,1,0,160.42,0,Business,High Income Families,35
2218,F,47.966667,3,2,49745.3,N,M,27.28,4,0,24.44,0,Personal,Low Value and No Kids,5
2220,F,13.86,3,2,88427,N,M,69.97,3,4.16,43.34,0,Business,High Income Families,14
2221,F,26.273333,3,2,98003.7,Y,M,84.42,4,0,83.39,0,Business,High Income Families,17
2222,M,53.693333,1,0,89142.7,N,S,16.91,3,8.13,5.01,0,Business,High Income Families,3
2223,F,63.086667,1,0,74530.8,N,S,127.89,4,0.49,106.5,0,Personal,Married No Kids,26
2225,F,24,1,0,38000,N,S,265.78,3,0,262.91,0,Business,High Income Families,53
2230,F,48.206667,3,2,76289.2,N,M,104.63,4,0,82.43,0,Business,High Income Families,21
2232,M,63.933333,2,1,66931.9,N,M,17.46,1,0.39,5.35,0,Business,High Income Families,3
2233,M,25.44,3,2,9309.57,Y,M,108.3,1,0,99.73,0,Business,High Income Families,22
2234,F,23,2,1,32962.6,N,M,48.08,1,0,26.78,0,Personal,Married No Kids,10
2235,F,24,1,0,42000,N,S,168.28,4,0,154.77,0,Business,High Income Families,34
2236,F,21,1,0,43000,N,S,65.79,3,0,61.44,0,Business,High Income Families,13
2237,F,22,3,2,42000,N,S,41.78,3,0,35.73,0,Personal,Married No Kids,8
2238,F,56.72,1,0,77726.4,N,S,23.52,2,0,9.51,0,Personal,Married No Kids,5
2239,F,23,3,2,37000,N,S,62.95,3,2.22,38.18,0,Business,High Income Families,13
2240,F,45.673333,2,1,2800.68,N,S,134.75,4,0,106.3,0,Business,High Income Families,27
2243,F,44.926667,3,2,90271.6,N,M,110.4,3,0,96.43,0,Business,High Income Families,22
2247,F,31.126667,3,2,64816.6,Y,M,27.87,4,0,6.87,0,Business,High Income Families,6
2248,F,44.98,3,2,98217.1,N,M,42.74,3,0,13.24,0,Business,High Income Families,9
2251,F,61.693333,1,0,15989.3,N,S,29.17,2,0,25.49,1,Business,High Income Families,6
2252,M,28,2,1,92148.5,Y,M,113.68,2,0,100.9,0,Business,High Income Families,23
2253,M,19.76,1,0,96681,Y,M,73.76,2,7.66,40.92,0,Business,High Income Families,15
2254,M,33,1,0,62705.9,Y,S,33.44,2,0,6.81,0,Business,High Income Families,7
2255,M,29.026667,1,0,80221.2,N,S,50.48,2,0,49.56,0,Personal,Married No Kids,10
2256,M,33,1,0,84479.2,N,S,56.23,2,0,43.01,0,Business,High Income Families,11
2257,M,21.64,2,1,84978.1,N,S,88.79,1,7.68,76.07,0,Personal,Low Value and No Kids,18
2258,F,49.986667,3,2,36647.9,N,M,107.38,1,0,85.96,0,Business,High Income Families,21
2259,F,41.226667,1,0,64319.2,N,S,40.16,1,0,37.15,0,Personal,Low Value and No Kids,8
2260,F,48.246667,2,1,73338,N,S,29.93,4,0,9.01,0,Personal,Married No Kids,6
2261,F,60.746667,1,0,433.74,N,S,44.22,2,0,40.91,0,Business,High Income Families,9
2262,F,45.36,3,2,16962.2,N,M,27.57,1,0,8.96,0,Business,High Income Families,6
2264,M,26.026667,3,2,10708.3,N,M,142.95,4,4.85,117.26,0,Personal,Low Value and No Kids,29
2267,F,20.3,1,0,2031.61,N,M,109.04,2,0,87.4,0,Business,High Income Families,22
2270,F,70,3,2,16938.5,N,S,22.11,1,0,8.76,0,Personal,Low Value and No Kids,4
2273,F,55,1,0,55221,N,M,15.69,1,0,15.2,0,Business,High Income Families,3
2274,F,52,2,1,8073.11,N,M,89.05,2,0,60.35,0,Personal,Married No Kids,18
2275,M,53.68,2,1,95448.6,Y,M,29.46,4,0,5.21,0,Personal,Low Value and No Kids,6
2276,M,17.006667,2,1,24141.5,Y,S,125.87,1,0,97.05,0,Business,High Income Families,25
2277,M,63.173333,3,2,63152.6,Y,S,70.01,3,0,40.07,0,Business,High Income Families,14
2279,M,55.64,3,2,72084.7,N,S,38.13,3,0,9.02,0,Business,High Income Families,8
2280,F,42,1,0,42760.5,N,S,53.7,2,0,40.23,0,Business,High Income Families,11
2281,F,43,2,1,49072,N,S,34.25,3,0,10.74,0,Personal,Married No Kids,7
2282,F,46,1,0,27371.8,Y,M,142.7,4,0,126.55,0,Business,High Income Families,29
2285,M,41.913333,1,0,71472.9,N,M,130.22,3,0,114.2,0,Personal,Low Value and No Kids,26
2286,F,46,1,0,95405.7,N,M,13.96,2,0,6.21,0,Business,High Income Families,3
2287,F,47,1,0,95786.8,Y,S,108.79,3,0,87.46,0,Business,High Income Families,22
2289,M,55.113333,1,0,90321.6,N,S,12.39,4,0,11.52,0,Personal,Low Value and No Kids,2
2290,M,54.553333,1,0,90478.6,N,S,154.49,3,0,136.47,0,Business,High Income Families,31
2291,F,48,3,2,56187,N,M,21.83,2,0,13.74,0,Personal,Low Value and No Kids,4
2294,F,24.393333,2,1,32098,N,S,229.64,1,0,206.08,0,Business,High Income Families,46
2300,M,18.84,3,2,53010.8,N,M,58.87,1,0,46.42,4,Business,High Income Families,12
2301,M,64.8,2,1,75004.5,N,M,58.72,4,0,32.19,0,Business,High Income Families,12
2304,M,60.366667,1,0,19749.3,N,M,34.17,4,0,13.94,0,Business,High Income Families,7
2305,M,43.906667,2,1,57626.9,Y,S,48.35,3,0,38.96,0,Business,High Income Families,10
2306,M,32.846667,3,2,20078,N,M,15.98,1,0,6.33,0,Business,High Income Families,3
2307,F,26.033333,3,2,47902,N,M,72.31,3,4.94,49.92,1,Personal,Married No Kids,14
2308,M,16.753333,2,1,7545.96,Y,M,200.75,1,0,178.36,0,Business,High Income Families,40
2312,M,53.28,3,2,89459.9,N,S,36.05,4,1.61,22.9,0,Business,High Income Families,7
2315,F,39.426667,2,1,13576.5,N,S,40.49,1,0,25.66,0,Business,High Income Families,8
2317,F,50.753333,3,2,42031.8,N,M,59.78,2,0,39.33,0,Personal,Low Value and No Kids,12
2322,M,21.78,3,2,43634.5,N,S,143.5,3,9.42,104.64,0,Business,High Income Families,29
2326,F,62.606667,2,1,13109.1,N,S,62.87,2,0,40.48,0,Personal,Married No Kids,13
2327,M,56.046667,2,1,92647.5,N,S,32.13,4,5.74,10.34,0,Business,High Income Families,6
2328,F,62.753333,3,2,21021.6,Y,S,14.95,3,0,11.19,0,Business,High Income Families,3
2329,M,55.34,1,0,74460.7,Y,S,206.46,1,0.99,179.93,0,Business,High Income Families,41
2331,F,41.666667,3,2,28787.4,N,S,86.06,1,0,58.09,0,Personal,Married No Kids,17
2334,M,59.126667,2,1,13091.6,N,M,43.06,4,0,20.26,0,Business,High Income Families,9
2337,F,45.92,3,2,62061.8,Y,M,82.08,2,0,52.22,0,Personal,Married No Kids,16
2338,F,22.12,2,1,20550.9,Y,M,85.64,1,0.86,57.06,0,Business,High Income Families,17
2341,M,18.766667,3,2,1765.41,N,M,47.99,4,0,44.95,0,Business,High Income Families,10
2342,F,56.186667,3,2,19131.1,N,S,57.07,3,0,34.91,0,Personal,Married No Kids,11
2347,M,21.78,3,2,43634.5,N,S,143.5,1,9.42,104.64,0,Business,High Income Families,29
2351,F,62.606667,2,1,13109.1,N,S,62.87,2,0,40.48,0,Personal,Married No Kids,13
2352,M,56.046667,2,1,92647.5,N,S,32.13,1,5.74,10.34,0,Business,High Income Families,6
2353,F,62.753333,3,2,21021.6,Y,S,14.95,4,0,11.19,0,Business,High Income Families,3
2354,M,55.34,1,0,74460.7,Y,S,206.46,3,0.99,179.93,0,Business,High Income Families,41
2356,F,41.666667,3,2,28787.4,N,S,86.06,4,0,58.09,0,Personal,Married No Kids,17
2359,M,59.126667,2,1,13091.6,N,M,43.06,2,0,20.26,0,Business,High Income Families,9
2362,F,45.92,3,2,62061.8,Y,M,82.08,4,0,52.22,0,Personal,Married No Kids,16
2363,F,22.12,2,1,20550.9,Y,M,85.64,4,0.86,57.06,0,Business,High Income Families,17
2366,M,18.766667,3,2,1765.41,N,M,47.99,4,0,44.95,0,Business,High Income Families,10
2367,F,56.186667,3,2,19131.1,N,S,57.07,4,0,34.91,0,Personal,Married No Kids,11
2371,F,41,3,2,6440.46,Y,S,49.86,4,0,27.2,0,Personal,Low Value and No Kids,10
2372,M,28.333333,2,1,63900.9,N,M,47.4,2,0,39.04,0,Business,High Income Families,9
2373,M,46.84,3,2,28766.9,N,M,64.2,1,0,58.08,0,Business,High Income Families,13
2377,M,38.733333,1,0,72928.2,N,S,203.67,2,0,196.22,0,Business,High Income Families,41
2378,M,25.033333,3,2,91272.2,Y,M,40,2,0,13.01,0,Business,High Income Families,8
2383,F,43,1,0,73228.3,N,S,50.58,2,0,28.11,0,Personal,Married No Kids,10
2386,M,52.146667,2,1,64792.3,N,M,51.41,4,1.51,36.84,0,Personal,Low Value and No Kids,10
2388,F,40.313333,1,0,93322.1,Y,S,38.72,1,0,8.79,0,Personal,Low Value and No Kids,8
2391,M,51.52,3,2,49910.7,Y,M,51.14,3,0,23.72,0,Business,High Income Families,10
2392,M,44.573333,1,0,76161.4,Y,M,37.55,1,0,25.58,0,Business,High Income Families,8
2393,F,14.573333,3,2,55860,Y,M,26.37,1,0,10.35,0,Business,High Income Families,5
2400,M,53.253333,3,2,57360.8,Y,M,67.61,1,0,57.25,0,Business,High Income Families,14
2401,M,45.513333,1,0,92414.7,Y,M,40.06,3,0,10.62,0,Business,High Income Families,8
2403,F,60.933333,3,2,14578.8,Y,S,107.02,2,0,95.1,0,Personal,Married No Kids,21
2404,F,53.366667,3,2,87578.2,Y,M,22.44,3,0,22.15,0,Business,High Income Families,4
2405,F,13.906667,3,2,86695.4,N,M,58.03,1,0,32.09,0,Business,High Income Families,12
2409,F,42,1,0,77000,N,M,119.82,2,0,90.18,4,Personal,Married No Kids,24
2410,M,47.853333,2,1,2067.82,N,M,85.9,4,0,70.65,0,Business,High Income Families,17
2413,M,22.88,3,2,30665.2,Y,M,77.44,1,8.32,63.28,0,Personal,Married No Kids,15
2414,F,52,2,1,83287,Y,M,37.04,1,0,30.95,0,Personal,Married No Kids,7
2415,F,48,2,1,98680.4,Y,M,26.44,3,0,8.85,0,Personal,Low Value and No Kids,5
2416,M,52.646667,2,1,65619.7,Y,M,158.22,2,0,144.66,0,Business,High Income Families,32
2417,F,52.646667,2,1,95620.3,Y,M,104.53,3,0,93.61,0,Business,High Income Families,21
2418,F,62,1,0,85275,N,S,174.09,1,0,151.61,0,Personal,Married No Kids,35
2419,F,70,2,1,66921.4,Y,M,24.67,4,0,8.97,0,Business,High Income Families,5
2420,F,61,2,1,98453.6,Y,M,25.38,2,0,11.65,0,Personal,Married No Kids,5
2422,F,52,3,2,57420,Y,S,277.72,3,0,252.53,1,Personal,Married No Kids,56
2423,M,55,1,0,70000,N,M,34.35,1,3.73,26.69,1,Personal,Low Value and No Kids,7
2424,M,41,3,2,47639.1,N,M,57.11,2,0,39.62,0,Business,High Income Families,11
2427,F,22.226667,1,0,39461,N,S,126.68,1,0.28,103.52,1,Business,High Income Families,25
2428,M,54.96,2,1,47371,Y,M,270.97,4,7.69,258.29,0,Business,High Income Families,54
2429,F,12.846667,1,0,89813.6,N,S,166.18,4,1.96,149.26,0,Business,High Income Families,33
2431,M,20.92,2,1,16432.1,Y,S,109.78,1,8.89,80.47,0,Personal,Low Value and No Kids,22
2434,F,39.213333,2,1,540.4,Y,S,20.1,2,0,7.75,0,Personal,Married No Kids,4
2436,F,41.92,3,2,80087.7,N,M,31.56,3,0,22.82,0,Business,High Income Families,6
2437,F,38.04,3,2,59691.3,N,M,278.65,4,0,256.7,0,Business,High Income Families,56
2438,F,41,3,2,11251.1,Y,S,141.91,2,0,113.48,0,Business,High Income Families,28
2442,F,57.62,3,2,93559.1,N,S,31.42,4,0,29.9,0,Business,High Income Families,6
2443,F,22.76,3,2,3416.62,Y,S,123.7,3,0,104.73,0,Business,High Income Families,25
2444,F,48.533333,2,1,93454.3,Y,D,44.13,4,0,25.18,0,Personal,Married No Kids,9
2445,M,15.38,1,0,5745,Y,M,44.11,1,0,17.71,0,Business,High Income Families,9
2451,F,24,2,1,13829.4,N,M,34.61,1,0,8.84,0,Personal,Low Value and No Kids,7
2452,F,49.046667,3,2,11234.7,Y,M,113.42,4,0,112.72,0,Business,High Income Families,23
2454,F,64.64,2,1,82931.3,N,M,137.25,1,0,118,0,Personal,Married No Kids,27
2455,F,44.026667,3,2,57483.9,N,M,44.3,3,0,27.29,0,Personal,Low Value and No Kids,9
2457,F,45.526667,3,2,21274,N,S,43.31,3,0,32.43,0,Personal,Married No Kids,9
2458,F,30.093333,3,2,28267,N,M,214.41,2,0,192.53,0,Business,High Income Families,43
2460,F,55.793333,3,2,36725.1,N,M,94.88,2,9.22,77,0,Personal,Low Value and No Kids,19
2464,M,57.546667,2,1,94188.3,N,S,41.51,4,0.86,19.78,0,Business,High Income Families,8
2467,F,41.98,3,2,91861,Y,M,22.06,3,0,6.74,0,Business,High Income Families,4
2470,F,33.493333,2,1,12374.9,Y,S,123.59,3,0,106.1,0,Personal,Married No Kids,25
2471,F,26.833333,3,2,69133.9,Y,M,46.32,4,0,37.73,0,Personal,Low Value and No Kids,9
2473,F,29.446667,3,2,84948,Y,M,23.73,1,0,12.58,0,Personal,Low Value and No Kids,5
2474,F,40.96,3,2,30998.8,N,M,52.91,4,0,50.5,0,Personal,Married No Kids,11
2480,M,35.653333,3,2,21416.5,N,M,27.61,3,9.17,8.53,0,Business,High Income Families,6
2484,M,16.7,1,0,78554.2,N,S,35.88,2,7.26,23.03,0,Personal,Married No Kids,7
2485,F,30.886667,3,2,38215.9,N,M,0.97,2,0,0.97,0,Personal,Married No Kids,0
2486,F,21,2,1,30000,N,M,176.61,1,0,160.42,0,Business,High Income Families,35
2487,F,47.966667,3,2,49745.3,N,M,27.28,2,0,24.44,0,Personal,Low Value and No Kids,5
2489,F,13.86,3,2,88427,N,M,69.97,1,4.16,43.34,0,Business,High Income Families,14
2490,F,26.273333,3,2,98003.7,Y,M,84.42,2,0,83.39,0,Business,High Income Families,17
2491,M,53.693333,1,0,89142.7,N,S,16.91,3,8.13,5.01,0,Business,High Income Families,3
2492,F,63.086667,1,0,74530.8,N,S,127.89,4,0.49,106.5,0,Personal,Married No Kids,26
2494,F,22,1,0,41000,N,S,265.78,1,0,262.91,0,Business,High Income Families,53
2499,F,48.206667,3,2,76289.2,N,M,104.63,3,0,82.43,0,Business,High Income Families,21
2501,M,63.933333,2,1,66931.9,N,M,17.46,1,0.39,5.35,0,Business,High Income Families,3
2502,M,25.44,1,0,9309.57,Y,S,108.3,2,0,99.73,0,Business,High Income Families,22
2503,F,24,2,1,32962.6,N,M,48.08,3,0,26.78,0,Personal,Married No Kids,10
2504,F,21,1,0,42000,N,S,168.28,3,0,154.77,0,Business,High Income Families,34
2505,F,22,1,0,39000,N,S,65.79,1,0,61.44,0,Business,High Income Families,13
2506,F,20,3,2,42000,N,S,41.78,1,0,35.73,0,Personal,Married No Kids,8
2507,F,56.72,2,1,77726.4,N,D,23.52,3,0,9.51,0,Personal,Married No Kids,5
2508,F,18,3,2,35089,N,S,62.95,3,2.22,38.18,0,Business,High Income Families,13
2509,F,45.673333,2,1,2800.68,N,S,134.75,1,0,106.3,0,Business,High Income Families,27
2512,F,44.926667,3,2,90271.6,N,M,110.4,3,0,96.43,0,Business,High Income Families,22
2516,F,31.126667,3,2,64816.6,Y,M,27.87,4,0,6.87,0,Business,High Income Families,6
2517,F,44.98,3,2,98217.1,N,M,42.74,1,0,13.24,0,Business,High Income Families,9
2520,F,61.693333,1,0,15989.3,N,S,29.17,2,0,25.49,1,Business,High Income Families,6
2526,M,21.64,2,1,84978.1,N,S,88.79,2,7.68,76.07,0,Personal,Low Value and No Kids,18
2527,F,49.986667,3,2,36647.9,N,M,107.38,4,0,85.96,0,Business,High Income Families,21
2528,F,41.226667,1,0,64319.2,N,S,40.16,1,0,37.15,0,Personal,Low Value and No Kids,8
2529,F,48.246667,2,1,73338,N,S,29.93,1,0,9.01,0,Personal,Married No Kids,6
2530,F,60.746667,1,0,433.74,N,S,44.22,3,0,40.91,0,Business,High Income Families,9
2531,F,45.36,3,2,16962.2,N,M,27.57,2,0,8.96,0,Business,High Income Families,6
2533,M,26.026667,3,2,10708.3,N,M,142.95,2,4.85,117.26,0,Personal,Low Value and No Kids,29
2536,F,20.3,1,0,2031.61,N,M,109.04,4,0,87.4,0,Business,High Income Families,22
2539,F,42,3,2,16938.5,N,S,22.11,4,0,8.76,0,Personal,Low Value and No Kids,4
2542,F,46,1,0,55221,N,M,15.69,4,0,15.2,0,Business,High Income Families,3
2543,F,47,2,1,8073.11,N,M,89.05,4,0,60.35,0,Personal,Married No Kids,18
2544,M,53.68,1,0,95448.6,Y,M,29.46,3,0,5.21,0,Personal,Low Value and No Kids,6
2545,M,17.006667,2,1,24141.5,Y,S,125.87,4,0,97.05,0,Business,High Income Families,25
2546,M,63.173333,3,2,63152.6,Y,S,70.01,4,0,40.07,0,Business,High Income Families,14
2548,M,55.64,3,2,72084.7,N,S,38.13,1,0,9.02,0,Business,High Income Families,8
2549,F,48,1,0,42760.5,N,S,53.7,4,0,40.23,0,Business,High Income Families,11
2550,F,52.646667,2,1,49072,N,S,34.25,2,0,10.74,0,Personal,Married No Kids,7
2551,F,62,1,0,27371.8,Y,M,142.7,2,0,126.55,0,Business,High Income Families,29
2554,M,41.913333,2,1,71472.9,N,M,130.22,1,0,114.2,0,Personal,Low Value and No Kids,26
2555,F,62,1,0,95405.7,N,M,13.96,3,0,6.21,0,Business,High Income Families,3
2556,F,41,1,0,95786.8,Y,S,108.79,2,0,87.46,0,Business,High Income Families,22
2558,M,55.113333,1,0,90321.6,N,S,12.39,4,0,11.52,0,Business,High Income Families,2
2559,M,54.553333,1,0,90478.6,N,S,154.49,4,0,136.47,0,Personal,Low Value and No Kids,31
2560,F,43,3,2,56187,N,M,21.83,3,0,13.74,0,Personal,Low Value and No Kids,4
2563,F,24.393333,2,1,35000,N,S,229.64,2,0,206.08,0,Business,High Income Families,46
2565,M,24.546667,1,0,9780.66,N,M,21.39,2,7.27,11.32,1,Business,High Income Families,4
2569,M,18.84,3,2,53010.8,N,M,58.87,3,0,46.42,4,Business,High Income Families,12
2570,M,64.8,1,0,75004.5,N,M,58.72,1,0,32.19,0,Business,High Income Families,12
2573,M,60.366667,1,0,19749.3,N,M,34.17,2,0,13.94,0,Business,High Income Families,7
2574,M,43.906667,2,1,57626.9,Y,S,48.35,3,0,38.96,0,Business,High Income Families,10
2575,M,32.846667,1,0,20078,N,S,15.98,2,0,6.33,0,Business,High Income Families,3
2576,F,26.033333,3,2,47902,N,M,72.31,2,4.94,49.92,1,Personal,Married No Kids,14
2577,M,16.753333,2,1,7545.96,Y,M,200.75,2,0,178.36,0,Business,High Income Families,40
2581,M,53.28,3,2,89459.9,N,S,36.05,4,1.61,22.9,0,Business,High Income Families,7
2584,F,39.426667,2,1,13576.5,N,S,40.49,3,0,25.66,0,Business,High Income Families,8
2586,F,50.753333,3,2,42031.8,N,M,59.78,1,0,39.33,0,Personal,Low Value and No Kids,12
2591,M,21.78,3,2,43634.5,N,S,143.5,3,9.42,104.64,0,Business,High Income Families,29
2595,F,62.606667,2,1,13109.1,N,S,62.87,3,0,40.48,0,Personal,Married No Kids,13
2596,M,56.046667,2,1,92647.5,N,S,32.13,4,5.74,10.34,0,Business,High Income Families,6
2597,F,62.753333,3,2,21021.6,Y,S,14.95,3,0,11.19,0,Business,High Income Families,3
2598,M,55.34,1,0,74460.7,Y,S,206.46,1,0.99,179.93,0,Business,High Income Families,41
2599,F,40.18,2,1,43894.5,N,M,69.67,2,0,40.38,0,Business,High Income Families,14
2600,F,41.666667,3,2,28787.4,N,S,86.06,4,0,58.09,0,Personal,Married No Kids,17
2601,F,53.12,2,1,94278.7,Y,S,36.35,1,0,9.67,0,Business,High Income Families,7
2602,F,45.04,1,0,83900.2,N,M,36.83,1,0,8.62,0,Business,High Income Families,7
2603,M,59.126667,2,1,13091.6,N,M,43.06,2,0,20.26,0,Business,High Income Families,9
2604,F,37.293333,1,0,91708.4,N,M,48.77,3,0,31.55,0,Personal,Low Value and No Kids,10
2605,F,19.066667,1,0,64335,Y,S,154.34,1,0,137.33,2,Business,High Income Families,31
2606,F,45.92,3,2,62061.8,Y,M,82.08,4,0,52.22,0,Personal,Married No Kids,16
2607,F,22.12,2,1,20550.9,Y,M,85.64,2,0.86,57.06,0,Business,High Income Families,17
